신뢰가|1.0918773346637731
따로|1.0882971517406401
작은|1.0849308628564636
이런|1.0824276622420517
아가|1.0772463601934392
갑니다|1.0695874572748107
보호자|1.0570722066563145
잘봐|1.031652664413305
상담|1.0296558974055907
다시|1.0272815786064036
많은|1.0220139016824867
비용|1.019339163585733
한번|1.01003329690793
느낌|1.0063620721527666
완전|1.0050434317403627
키우는|0.9942140367791781
이제|0.9773017185318925
덕분에|0.9765180020096245
좋음|0.9676875875555828
그런|0.962871635066543
Car|0.9609413437092806
좋았|0.9605872185727956
사람|0.9591164029695839
이것저것|0.9579624782839747
전화|0.9578839117362739
제대로|0.950693014984617
10|0.9487469752663877
필요|0.9362945753064212
믿음이|0.934359794104838
괜찮은|0.9178508580981071
때문에|0.9114322217259402
아니|0.9093513935889213
정성|0.890956058715442
안내|0.8889271271426293
잘하|0.8849098367433227
느껴|0.8844485908839078
운영|0.8770643130360577
건강하게|0.873995144403685
스트레스|0.873292648893088
지내고|0.8702498579438308
깔끔|0.8650207419749273
믿을|0.8620912640004623
입원|0.8618879286153737
계신|0.8564411486151946
있음|0.854461562097421
곳.|0.8505670662993966
곳이|0.8490590278143876
주차|0.8469540208003146
불필요한|0.8456943663427947
좋고|0.8346271672688137
얼마나|0.8124711952511556
두분|0.8048642101167734
리뷰|0.803239344931974
보면|0.8024294467156095
않아|0.7997941222935993
말도|0.7975076010914824
의료진|0.7961309148100651
다음날|0.7950230610155381
있지만|0.7914069265007463
근처|0.7912899131679093
데리고|0.7860492139906357
있을|0.781527546984759
다해|0.7780546854922655
기본|0.7749998023611022
오래|0.7630370638181132
th|0.7612724775434244
와서|0.7572422074907146
만족|0.7554138686248354
강추|0.752535131019856
하나|0.7460274380741382
같습니다|0.7443549652638194
옆에|0.743353636637754
ㅎㅎ|0.7412430014389148
보고|0.7383464963315155
어떤|0.7329761503541108
하시|0.7287850289143456
주변|0.7253548237102357
강남|0.7243472757275966
같은|0.72358879574609
찾는|0.722753062677499
받아서|0.7198510323108396
단골|0.7155556218245198
같이|0.713827687217815
애견|0.7134264193389555
직접|0.7056587194819864
거의|0.7055726802571364
안좋|0.6995491337809844
남자|0.694646897409992
기분|0.6887022753145879
야간|0.6884671592799285
해야|0.6879464198856929
비싼|0.6870925094503112
곳에|0.686916990633549
가서|0.6866000372030069
비해|0.6857483699875517
담당|0.6849352636340468
새로|0.6789361327720773
일반|0.6761653815973213
진단|0.6740528198942902
원래|0.6739173471001235
않는|0.6737450895873688
대표|0.6694615960773594
확인|0.668958291042461
받는|0.6681661309728409
케어|0.6658965903588815
아까|0.6651161028542664
불친절|0.6646487714668391
들어|0.6633519012714508
가지|0.6625471159532885
전혀|0.66206479117873
어떻게|0.6590017143268894
확실히|0.6588099749376264
않습니다.|0.6581718583107424
물론|0.6575122928672579
내가|0.6572702351631958
차라리|0.6571879522765074
양심|0.6563730545756211
갑자기|0.6562585332765868
경우|0.6552427834500657
있다|0.6530809568426802
대형|0.6522329372514909
아직|0.6489065691712679
..|0.6483504998033505
있었|0.6480870552249929
아끼|0.6465251510194263
좋지|0.6413486671281333
가면|0.6398532944698556
나중에|0.6395907262063534
없이|0.6343093750030027
있으|0.6342336106091988
받지|0.6336219110474355
먼저|0.6330757891264283
ㅠㅠ|0.631247189595662
있게|0.628999131119948
무지개다리|0.6281322964311378
역시|0.6263245815202084
혹시|0.6235074681419923
갈때마다|0.6201898767879139
최악|0.6189941466571041
빨리|0.6175650791719455
일이|0.6162746503540668
오랜|0.6141222185758224
궁금한|0.6120308768245788
시간|0.6110796174986405
보는|0.6108821325820986
종합|0.6098517818856204
위한|0.6097638358337619
않은|0.6086429188106167
부분|0.6079427120776313
구름이|0.6079129886829187
굉장히|0.6038525484881534
좋다.|0.6031960343464331
미리|0.594268878022961
주는|0.5918422846459915
위해|0.5910540015183652
다녀|0.5908188522354342
데려|0.5907084981833219
입장에서|0.590397813224568
걱정|0.5893368281279108
아프면|0.5892721995064956
나온|0.5877085203962813
편하|0.5860357907209206
간단한|0.5858536191435193
앞으로|0.583078491505389
가능한|0.5812214465586502
찾아|0.5801618378416263
아무|0.5780685929187066
가까|0.571169680130037
약을|0.5684848671141169
수도|0.5648670661564015
것이|0.5644142793550406
절대|0.5633387867401682
이사|0.5632061437263025
착한|0.5626139967604574
돌봐|0.5620216714320017
했어요|0.5612176662097694
어린|0.5604968211342121
심장사상충|0.5595862534995082
처방|0.5588272584595781
이전|0.5570560149701294
안하|0.5515143458450137
좋네요|0.5486864887531262
입양|0.5461850495339986
응급|0.5439769348847745
찾기|0.543434260295041
대기|0.5406670176939785
검진|0.5401019893936361
이용|0.5363922755443162
애가|0.5355521819367169
건물|0.5345671349732675
진찰|0.5345048208312855
소중한|0.5344717257986494
나오|0.5332111105698544
모르겠|0.5331988029132737
전부|0.5302638177335568
댕댕이|0.5297789784734225
상세|0.5288585887349693
한개도|0.5265801313271106
되어|0.5247676752110093
소동물|0.5221767526455376
안되|0.5207330366349147
돌보|0.5196158589814669
맡길|0.5190624364217844
이상|0.5190232265803723
받았|0.5162038146383875
주셨|0.5153812270323566
중에|0.5129595509796232
부담|0.5096998837069817
좋겠|0.5090156915564064
바가지|0.5085397522929891
an|0.5073254481276811
가족|0.5071989375675624
알고|0.5058254255117407
두번|0.505706447954958
주말|0.5054177799691124
없지만|0.5043720140775123
사료|0.49930919824437947
개인적으로|0.49738974132046054
언제|0.49531759411533666
않았|0.4932503753658749
했습니다|0.4918367067807927
처치|0.488636977585165
약간|0.4884671394585315
ㅋㅋ|0.48639771588955905
이후|0.4859867588626747
신경|0.4858304001310927
무슨|0.48468347700021924
가고|0.48455288663555607
동안|0.48451574611521675
멀리|0.4833017810077506
지인|0.48291155590816054
다녔|0.48067771371720674
좋을|0.4795843048979347
배려|0.47514086307533593
결과|0.4749032480727566
주인|0.47411631582238767
보살펴|0.4736470389278291
되었|0.4730216924064895
주사|0.4706402259149348
주셔서|0.46816777507082497
후기|0.46771725155111216
경과|0.4674748475639869
서비스|0.46677669287892637
편안|0.4666481182110038
여자|0.4662555659036218
친구|0.4621376933002952
눈에|0.4614087215610751
슬개|0.45949508322238053
받은|0.45850455203013013
가게|0.4567027500286388
예뻐|0.4555108115119455
안해|0.45519740334151576
부원장|0.45386478318032636
멍멍이|0.4531275788218401
간식|0.4525563721892005
하기|0.4514518705084046
솔직|0.4511883190923905
관리|0.4505755123046538
보시|0.4484111135538734
보내|0.4445743889201854
퇴원|0.44379647744632933
말씀|0.44377717992223253
알아|0.44046857401698414
받을|0.43984770366975573
외에|0.43823895602500723
하며|0.43706328173975695
아픈|0.4366653575723562
두마리|0.4362560922575901
접종|0.4349784324223767
거기|0.4326830146611361
하셨|0.4322658492340926
비교|0.42863903606431014
정기|0.4242752745810033
건너|0.42307438230749483
정직|0.4229543760639801
하루|0.421433214558026
외과|0.42097771131850553
안심|0.4209098746985155
다닐|0.4207483174149127
부작용|0.4183811181850396
하니|0.4179867693877876
받으|0.4157826592310356
문제|0.41484540444774654
토끼|0.4146785861534288
아기|0.4135100035767604
얘기|0.41324281147220543
경험|0.4129969697917852
오픈|0.4127384132411012
가보|0.412217368559147
그만|0.4086136224675618
Kara|0.4077247679346746
없으|0.4076557464931805
계시|0.40629483855105514
모습|0.40601297844299744
알려|0.4028062322883464
포기|0.40199310817965384
진정|0.3996568830847318
분이|0.3987577236051933
주시|0.3978921358231997
못하|0.3966919021401718
산책|0.39662281388668474
많아|0.394323473880462
생기|0.3936012391827832
적절|0.39320530259079745
없다|0.3931980450963584
무뚝뚝|0.39280079933646367
보이|0.38876837605649983
인상|0.38745708884844066
정도|0.3860480998015354
친철|0.3854327095215498
분입니다|0.3849277045413899
한다|0.3835539117409391
다루시|0.3826883857066263
상황|0.3814192951317503
12|0.38128770402060763
물어|0.38114187317538983
완치|0.3811102079685379
우선|0.38017513228539407
의심|0.37860905840762676
발견|0.37787752657875673
증상|0.37721630453992183
거리|0.3770966636304951
약값|0.3763356732117651
호텔|0.37600976184234225
나옴|0.37527368367817693
환자|0.3745478099311628
유기|0.3743817759261485
성심성의|0.3739033924864089
이유|0.373860606432283
같다|0.37077199767960617
챙겨|0.36909784596746664
애완|0.3690613913611235
않으|0.3672580421405807
영수증|0.3662659619936294
예전|0.36510429708253367
내부|0.36500940336998566
애정|0.36422157600662985
분위기|0.36100368370328106
예방접|0.3609186069863816
그러|0.36016151504390514
훌륭|0.3574357891178268
지켜|0.3555725482624517
예민|0.3547488330704497
비추|0.3546470184790286
잘보|0.3533997164762462
애들|0.35276639921045366
새벽|0.3516317847185404
서울|0.3507992595483348
가라|0.350782089676574
회복|0.34773891865965734
다닙니다|0.3455608459226574
견주|0.34503091346955267
장소|0.34376986527702236
당연|0.3412976424566905
길냥이|0.3379497883163527
따뜻|0.3354534827281539
들었|0.33395232723077684
기억|0.33390518452096163
힘들|0.33317607024810314
이해|0.330781454450759
20|0.3301819624639178
be|0.32943055725013315
사진|0.3263599467696366
스탭|0.32596435606741114
장난|0.32380090360725916
유명|0.3232633014914068
자상하|0.32238664319502097
나왔|0.3204057115620105
생명|0.3193483617645222
소리|0.31834222181400756
불편|0.3181929076840572
부탁|0.31678301847585355
상처|0.3165861492560157
예쁜|0.31628543460427455
최선|0.31548880910313915
판단|0.3152526227387896
예약|0.3146719329608981
일부|0.31415725905674385
이동|0.3123552278056764
단체|0.31144576955943265
되는|0.31083315695893254
안보|0.31065337078101407
기운|0.3040300299617027
할인|0.3022706747691515
관련|0.3018793381044336
말하|0.3018155034635047
멀지|0.30172973165234446
정상|0.301200711942496
지식|0.29678435307378753
착하|0.2926558027342134
기다|0.2919528329875525
하셔|0.2909611649019971
장비|0.29073365075777274
강쥐|0.2906455513628098
죄송|0.2903899204702016
피부|0.28947078154951444
과정|0.28869762857915104
명의|0.2883263133207686
자기|0.287236554461735
치과|0.2854911735140281
소개|0.2841568841012877
환경|0.2838437048829654
몰라|0.2810244615228964
노견|0.28009877113220627
어려|0.2788745212184903
단점|0.27566337333588475
알게|0.27559136947392837
책임|0.27552936678130624
수액|0.2733155626253052
돌아|0.2723604785790763
하네요|0.27205067589846027
질문|0.27173194133749323
계셔|0.27141839118453637
충분|0.2707543078193028
풍부|0.2681113868096822
심하|0.2674186380269139
프로|0.26493662707356364
뛰어|0.26064535685530826
먹이|0.26062970287452386
장점|0.2589282965090951
봉사|0.25087023851980955
심각|0.24561588410756482
했다|0.24542402032955826
싫어|0.2450564968453789
아깝|0.24225148170780728
질병|0.23909720564894055
나쁘|0.2303623685799454
마취|0.22715325026892874
하늘|0.22285366562131162
없었|0.2103354352303615
30|0.20501182325507517
디스|0.19360796891269846
대중|0.18250391996451354
내려|0.1809498135630896
